Date,Quote,Significance,Central Banker,geo,Source..link,Stance,Position,Voter,Scale value,Active
2024-09-13T00:00:00Z,[The ECB] will need strategic patience.,"Simkus advocates for a gradual pace of cuts, as outlined by Lagarde at the September meeting.",Gediminas Simkus,ECB,"ECB Must Cut Further With Data Determining Pace, Simkus Says - Bloomberg https://www.bloomberg.com/news/articles/2024-09-13/inflation-trend-suggests-more-ecb-cuts-must-happen-simkus-says",Hawkish,"Governor, national central bank",Yes,NA,NA
2024-09-13T00:00:00Z,"if there’s an unexpected hit to the economy, and if the economy feels significantly weaker than is currently expected and inflation also significantly declines, then of course we could also consider a rate cut.",Kazaks raises the bar for an October cut.,Mārtiņš Kazāks,ECB,ECB’s Kazaks Says October Rate Cut Would Need Economic Slump - Bloomberg https://www.bloomberg.com/news/articles/2024-09-13/ecb-s-kazaks-says-october-rate-cut-would-need-economic-slump,Hawkish,"Governor, national central bank",Yes,NA,NA
2024-09-13T00:00:00Z,[The ECB] will need strategic patience.,"Simkus advocates for a gradual pace of cuts, as outlined by Lagarde at the September meeting.",Gediminas Šimkus,ECB,"ECB Must Cut Further With Data Determining Pace, Simkus Says - Bloomberg https://www.bloomberg.com/news/articles/2024-09-13/inflation-trend-suggests-more-ecb-cuts-must-happen-simkus-says",Hawkish,"Governor, national central bank",Yes,NA,NA
2024-09-13T00:00:00Z,We must be attentive to the risk of undershooting our target as much as to the risk of overshooting it.,Villeroy indicates that the risk that inflation settles below target should be considered seriously.,François Villeroy de Galhau,ECB,"ECB Eyes Risks of Inflation Below and Above Goal, Villeroy Says - Bloomberg https://www.bloomberg.com/news/articles/2024-09-13/ecb-eyes-risks-of-inflation-below-and-above-goal-villeroy-says",Dovish,"Governor, national central bank",Yes,NA,NA
2024-09-12T00:00:00Z,"[Underlying inflation is] not satisfactory, it is resistant, it is persistent.",Lagarde suggests that the bar to a cut in October is very high because underlying inflation data does not justify such a move.,Christine Lagarde,ECB,NA,NA,NA,NA,NA,NA
2024-09-04T00:00:00Z,"We are well on the way to achieving our inflation target of 2 per cent on a sustainable basis, [but] I will only make a decision [on a rate cut] in the ECB council meeting next week",Even the Bundesbank is not raising objections to a September cut in interest rates,Joachim Nagel,ECB,NA,NA,NA,NA,NA,NA
2024-09-04T00:00:00Z,There is a real risk that our stance could become too restrictive...Every delay in this area puts us at a serious disadvantage,The ECB execturive board member ramps up the pressure for loosening monetary policy,Piero Cipollone,ECB,NA,NA,NA,NA,NA,NA
2024-09-04T00:00:00Z,To my mind — looking at the data that we have at available at the moment — we can take the next step in the direction of decreasing rates,NA,Martins Kazaks,ECB,NA,NA,NA,NA,NA,NA
2024-09-04T00:00:00Z,"We are well on the way to achieving our inflation target of 2 per cent on a sustainable basis, [but] I will only make a decision [on a rate cut] in the ECB council meeting next week.   (link)",Even the Bundesbank is not raising objections to a September cut in interest rates,Joachim Nagel,ECB,NA,NA,NA,NA,NA,NA
2024-09-04T00:00:00Z,There is a real risk that our stance could become too restrictive...Every delay in this area puts us at a serious disadvantage. link),Cipollone pushes for a sustained pace of easing beyond September.,Piero Cipollone,ECB,NA,NA,NA,NA,NA,NA
2024-09-04T00:00:00Z,To my mind — looking at the data that we have at available at the moment — we can take the next step in the direction of decreasing rates.,NA,Martins Kazaks,ECB,NA,NA,NA,NA,NA,NA
2024-09-04T00:00:00Z,There is a real risk that our stance could become too restrictive...Every delay in this area puts us at a serious disadvantage.,Cipollone pushes for a sustained pace of easing beyond September.,Piero Cipollone,ECB,NA,NA,NA,NA,NA,NA
2024-09-04T00:00:00Z,"We are well on the way to achieving our inflation target of 2 per cent on a sustainable basis, [but] I will only make a decision [on a rate cut] in the ECB council meeting next week.",Even the Bundesbank is not raising objections to a September cut in interest rates,Joachim Nagel,ECB,NA,Hawkish,"Governor, national central bank",Yes,NA,NA
2024-09-04T00:00:00Z,To my mind — looking at the data that we have at available at the moment — we can take the next step in the direction of decreasing rates.,NA,Mārtiņš Kazāks,ECB,NA,Centrist,"Governor, national central bank",Yes,NA,NA
2024-08-30T00:00:00Z,Along with signs of a potential decline in economic momentum . . . there is less risk that a further moderate and gradual dialling back of policy restraint could derail the path back to price stability [but] services . . . disinflation has effectively stalled since last November,"Schnabel suggests that while easing is on the cards for September, the pace of cuts beyond then should be gradual and slow.",Isabel Schnabel,ECB,NA,NA,NA,NA,NA,NA
2024-08-30T00:00:00Z,"We can be increasingly confident that in September, it’s possible to lower policy rates","Muller, a hawk, also points to support for a September cut.",Madis Muller,ECB,NA,NA,NA,NA,NA,NA
2024-08-30T00:00:00Z,Along with signs of a potential decline in economic momentum . . . there is less risk that a further moderate and gradual dialling back of policy restraint could derail the path back to price stability [but] services . . . disinflation has effectively stalled since last November.,"Schnabel suggests that while easing is on the cards for September, the pace of cuts beyond then should be gradual and slow.",Isabel Schnabel,ECB,"The euro area inflation outlook: a scenario analysis https://www.ecb.europa.eu/press/key/date/2024/html/ecb.sp240830~ef0af8d7cc.en.html#:~:text=Along%20with%20signs%20of%20a,path%20back%20to%20price%20stability.",Dovish,"Member, executive board",Yes,NA,NA
2024-08-30T00:00:00Z,"We can be increasingly confident that in September, it’s possible to lower policy rates.","Muller, a hawk, also points to support for a September cut.",Madis Muller,ECB,NA,Dovish,"Governor, national central bank",Yes,NA,NA
2024-08-30T00:00:00Z,"We can be increasingly confident that in September, it’s possible to lower policy rates.","Muller, a hawk, also points to support for a September cut.",Madis Müller,ECB,NA,Dovish,"Governor, national central bank",No,NA,NA
2024-08-29T00:00:00Z,"[If the ECB's forecast outlook] continue[s] to materialize, there’s nothing to prevent the Governing Council from reducing interest rates.",NA,Christodoulos Patsalides,ECB,NA,NA,NA,NA,NA,NA
2024-08-29T00:00:00Z,"While our 2 % target is in sight, we have not reached it.",NA,Joachim Nagel,ECB,NA,NA,NA,NA,NA,NA
2024-08-29T00:00:00Z,"In the second half of this year, we’re still going plenty of wage increases [but] the catch-up is peaking now.",NA,Philip Lane,ECB,NA,NA,NA,NA,NA,NA
2024-08-28T00:00:00Z,"The growth outlook in Europe, especially manufacturing, is rather subdued. In my eyes, this enforces the case for a rate cut in September.",Rehn is suggesting the ECB should cut in September.,Olli Rehn,ECB,NA,NA,NA,NA,NA,NA
2024-08-27T00:00:00Z,I will have to wait until I have the full data and information going into that meeting to decide my position on whether September is appropriate. I would have to do so again in October and December.,Knot's comments suggests he is awaiting more information before deciding on whether to support an interest-rate cut next month.,Klaas Knot,ECB,NA,NA,NA,NA,NA,NA
2024-08-24T00:00:00Z,"In particular, the monetary stance will have to remain in restrictive territory for as long as is needed to shepherd the disinflation process towards a timely return to the target.","Lane is concerned that ECB's fight against inflation is not won and interest rates must stay as high as necessary to achieve that goal, without harming the economy.",Philip Lane,ECB,NA,NA,NA,NA,NA,NA
2024-08-24T00:00:00Z," I think we have to look more carefully at the data. I hope we can do it, I am not against cutting, only I am afraid that I don’t want to cut too early. ",NA,Robert Holzmann,ECB,NA,NA,NA,NA,NA,NA
2024-08-24T00:00:00Z,"I think we have to look more carefully at the data. I hope we can do it, I am not against cutting, only I am afraid that I don’t want to cut too early.",NA,Robert Holzmann,ECB,NA,NA,NA,NA,NA,NA
2024-08-23T00:00:00Z,We have not seen any major surprises in the data in terms of our expectations or forecasts [... but we] should remain cautious and move very gradually.,Vujcic signals support for a September cut but for gradual moves thereafter.,Boris Vujcic,ECB,NA,NA,NA,NA,NA,NA
2024-08-23T00:00:00Z,Of course the most likely move in terms of monetary policy is to continue cutting rates.,Centeno gives a strong signal that the ECB will cut in September.,Mario Centeno,ECB,NA,NA,NA,NA,NA,NA
2024-08-23T00:00:00Z,We have not seen any major surprises in the data in terms of our expectations or forecasts [... but we] should remain cautious and move very gradually.,Vujcic signals support for a September cut but for gradual moves thereafter.,Boris Vujčić,ECB,NA,Centrist,"Governor, national central bank",No,50,NA
2024-08-22T00:00:00Z,I would be very much open for a discussion of yet another rate cut in September ,NA,Martins Kazaks,ECB,NA,NA,NA,NA,NA,NA
2024-08-22T00:00:00Z,I would be very much open for a discussion of yet another rate cut in September,NA,Martins Kazaks,ECB,NA,NA,NA,NA,NA,NA
2024-08-22T00:00:00Z,I would be very much open for a discussion of yet another rate cut in September.,NA,Martins Kazaks,ECB,ECB’s Kazaks Is ‘Very Much Open’ to Rate Cut in September - Bloomberg https://www.bloomberg.com/news/articles/2024-08-22/ecb-s-kazaks-is-very-much-open-to-rate-cut-in-september,Dove,"Governor, national central bank",Yes,NA,NA
2024-08-22T00:00:00Z,I would be very much open for a discussion of yet another rate cut in September.,NA,Mārtiņš Kazāks,ECB,ECB’s Kazaks Is ‘Very Much Open’ to Rate Cut in September - Bloomberg https://www.bloomberg.com/news/articles/2024-08-22/ecb-s-kazaks-is-very-much-open-to-rate-cut-in-september,Dove,"Governor, national central bank",Yes,0,NA
2024-08-21T00:00:00Z,I think it's reasonable to expect that from here on we will be going into a phase of easing monetary conditions because inflation is falling and the world economy is slowing down.,NA,Fabio Panetta,ECB,NA,NA,NA,NA,NA,NA
2024-08-02T00:00:00Z,"I still expect two rate cuts this year if disinflation continues as expected. We are on the right track. Growth is weaker than expected, which also speaks in favor of interest rate cuts. ",Stournaras expects the ECB to cut again at its September meeting.,Yannis Stournaras,ECB,NA,NA,NA,NA,NA,NA
2024-08-02T00:00:00Z,"I still expect two rate cuts this year if disinflation continues as expected. We are on the right track. Growth is weaker than expected, which also speaks in favor of interest rate cuts.",Stournaras expects the ECB to cut again at its September meeting.,Yannis Stournaras,ECB,NA,NA,NA,NA,NA,NA
2024-08-01T00:00:00Z,"I still expect two rate cuts this year if disinflation continues as expected. We are on the right track. Growth is weaker than expected, which also speaks in favor of interest rate cuts. ",Stournaras expects the ECB to hike on its September meeting.,Yannis Stournaras,ECB,NA,NA,NA,NA,NA,NA
2024-07-26T00:00:00Z,"If the figures remain the same over the next twelve months, there might be a chance that we can reduce interest rates further at one or the other meeting.",,Joachim Nagel,ECB,NA,NA,NA,NA,NA,NA
2024-07-22T00:00:00Z,"We are on track to return to our target, but we are clearly not there yet.",,Peter Kazimir,ECB,NA,NA,NA,NA,NA,NA
2024-07-22T00:00:00Z,"We are on track to return to our target, but we are clearly not there yet.",NA,Peter Kažimír,ECB,"ECB Cut Bets Not Fully Misplaced, But Not Baseline, Kazimir Says - Bloomberg https://www.bloomberg.com/news/articles/2024-07-22/ecb-cut-bets-not-fully-misplaced-but-not-baseline-kazimir-says",Hawkish,"Governor, national central bank",Yes,NA,NA
2024-07-19T00:00:00Z,Today the market expectations on the rate path seem to me to be rather reasonable.,"Villeroy gives a strong signal that the ECB will cut rates in September, and potentially twice before the end of the year.",Francois Villeroy de Galhau,ECB,NA,NA,NA,NA,NA,NA
2024-07-18T00:00:00Z,"If that data actually confirms the disinflationary process that is at work in the moment, it will reinforce our confidence.",Lagarde's comment suggests she needs to see more evidence in the incoming data to cut for a second time in September.,Christine Lagarde,ECB,NA,NA,NA,NA,NA,NA
2024-07-09T00:00:00Z,Services prices tend to move differently from those of goods [...] careful analysis of the data can mitigate fears [...] it would be good if the pace of interest rate moves began to accelerate soon,"Panetta suggests that stubborn services inflation need not delay the ECB's easing cycle, which in his view needs to continue at a sustained pace. This is in line with his usual orientation as a dove.",Fabio Panetta,ECB,NA,NA,NA,NA,NA,NA
2024-07-09T00:00:00Z,We will decide depending on the data available — and that means we review our stance at every meeting. We will remain cautious,,Joachim Nagel,ECB,NA,NA,NA,NA,NA,NA
2024-07-08T00:00:00Z,The next meeting that will truly be open again will be in September [...] we should not be thrown off our medium-term orientation if inflation comes in a bit higher than expected in some months to come,,Klaas Knot,ECB,NA,NA,NA,NA,NA,NA
2024-07-04T00:00:00Z,"Domestic inflation is lower than at the peak around a year ago, but it’s still about 4%.","Lane is concerned about persistent services and wage inflation, indicating that further progress on it needs to be made before centrist members of the governing council can start to cut.",Philip Lane,ECB,NA,NA,NA,NA,NA,NA
2024-07-04T00:00:00Z,"We should draw a path that doesn’t take us to go backward and forward, which confuses economic agents and therefore is damaging for credibility and for the way our decision is read.","Centeno suggests that the ECB's easing path will be gradual and prudent, suggesting that rate cuts may not come at every meeting.",Mario Centeno,ECB,NA,NA,NA,NA,NA,NA
2024-07-03T00:00:00Z,I think we can look at every meeting and take decisions that give us the level of prudence.,"Centeno implies that every ECB meeting should be ""live"", in contrast to Knot who favours cutting rates at forecast meetings.",Mario Centeno,ECB,NA,NA,NA,NA,NA,NA
2024-07-03T00:00:00Z,"For the moment, two more rate cuts this year seems reasonable and consistent with our forecasts.","Dovish comments from Stournaras, who makes the case for additional interest rate reductions this year.",Yannis Stournaras,ECB,NA,NA,NA,NA,NA,NA
2024-07-03T00:00:00Z,Whether we cut in September or a few months later is an open question.,Vasle cautions against rushing to cut rates but implies scope for further easing this year.,Bostjan Vasle,ECB,NA,NA,NA,NA,NA,NA
2024-07-02T00:00:00Z,"Given the uncertainty we're going through, it's quite clear we don't have a predetermined path.",De Guindos stresses that the ECB isn't following a pre-set path of rate cuts this year.,Luis De Guindos,ECB,NA,NA,NA,NA,NA,NA
2024-07-02T00:00:00Z,It will take time for us to gather sufficient data to be certain that the risks of above-target inflation have passed.,Lagarde's comments at Sintra effectively close the door on July cuts.,Christine Lagarde,ECB,NA,NA,NA,NA,NA,NA
2024-07-02T00:00:00Z,We still have questions on services inflation.,Lane suggests that the latest inflation data did not do enough to address the ECB's concerns about underlying inflationary pressures.,Philip Lane,ECB,NA,NA,NA,NA,NA,NA
2024-07-02T00:00:00Z,"I think two cuts today, at the beginning of July, is probably going a little bit too far.","Makhlouf indiates that he is happy with one further cut this year, but to gain more confidence that inflation is heading to the ECB's target before easing any further.",Gabriel Makhlouf,ECB,NA,NA,NA,NA,NA,NA
2024-07-02T00:00:00Z,"If the actual outcome ends up being close to our latest projections, then we most likely can further reduce the level of policy restrictiveness this year.",Madis implies that the ECB can cut rates again this year as long as inflation data comes in as expected.,Madis Muller,ECB,NA,NA,NA,NA,NA,NA
2024-07-02T00:00:00Z,"If we have no major negative surprises, then based on our forecasts, I would say there is room for a second cut.",Wunsch implies scope for a second cut this year as long as inflation data behaves itself.,Pierre Wunsch,ECB,NA,NA,NA,NA,NA,NA
2024-07-02T00:00:00Z,"We should be patient and move very gradually, given the still high readings for core and services inflation and strong wage growth.",,Madis Muller,ECB,NA,NA,NA,NA,NA,NA
2024-07-02T00:00:00Z,"If we have no major negative surprises, then based on our forecasts, I would say there is room for a second cut [...] a small deviation from the projections would not change this view dramatically.",,Pierre Wunsch,ECB,NA,NA,NA,NA,NA,NA
2024-07-01T00:00:00Z,"Expectations for two more cuts this year are in line with my own thinking, if data evolve as expected.",,Gediminas Simkus,ECB,NA,NA,NA,NA,NA,NA
2024-06-28T00:00:00Z,We are gaining more confidence in the forecast and more scope to disregard smaller bumps in the disinflation process,"Villeroy cautions against excessively focusing on single data points. His comments suggest that the ECB is leaving itself room for discretion in making decisions, irrespective of the data.",Francois Villeroy de Galhau,ECB,NA,NA,NA,NA,NA,NA
2024-06-27T00:00:00Z,I think we could expect one more interest rate cut this year.,Kazimir takes a cautious approach to further easing this year and remains against a July move.,Peter Kazimir,ECB,NA,NA,NA,NA,NA,NA
2024-06-26T00:00:00Z,"The ECB duly started this process [monetary policy normalisation] a few weeks ago and, in the baseline scenario, it will pursue it gradually and smoothly.","Panetta suggest that ECB policy has reached a turning point, with further rate cuts ahead in the absence of any shocks.",Fabio Panetta,ECB,NA,NA,NA,NA,NA,NA
2024-06-26T00:00:00Z,"If that baseline holds up, indeed there would be more interest rate reductions.",Lane suggests that the ECB will ease policy further if inflation continues to fall as projected.,Philip Lane,ECB,NA,NA,NA,NA,NA,NA
2024-06-26T00:00:00Z,"If you look at market data, it implies that there would be two more rate cuts [this year...] in my view, they are reasonable expectations.",,Olli Rehn,ECB,NA,NA,NA,NA,NA,NA
2024-06-20T00:00:00Z,"[The ECB will have to] wait for incoming data, including new projections, and then decide accordingly.","Knot suggests that the next rate move has to take place at a projection meeting, meaning in September at the earliest.",Klaas Knot,ECB,NA,NA,NA,NA,NA,NA
2024-06-19T00:00:00Z,"Rates will fall if inflation helps us, which it’s doing [...] what would be ideal would be for interest rates to also approach 2%.",,Mario Centeno,ECB,NA,NA,NA,NA,NA,NA
2024-06-18T00:00:00Z,"[Projection meetings] are the most significant and interesting moments from the point of view of monetary policy, because our projections are a very important indicator when it comes to decide the evolution of interest rates.","De Guindos suggests that future changes in rates are most likely at projection meetings, in tandem with Klaas Knot's own assessment.",Luis De Guindos,ECB,NA,NA,NA,NA,NA,NA
2024-06-17T00:00:00Z,"We do have plenty of challenges, but I really believe that we are now heading toward a disinflationary path that will have its little hiccups here and there — what we call bumps on the road.","Lagarde suggests that progress on disinflation will be slow, but that the overarching trajectory is down.",Christine Lagarde,ECB,NA,NA,NA,NA,NA,NA
2024-06-17T00:00:00Z,3.75 is quite some distance from where this debate would really heat up.,Lane suggests that current policy rates are still firmly in restrictive territory and that therefore additional cuts would keep the policy stance restrictive.,Philip Lane,ECB,NA,NA,NA,NA,NA,NA
2024-06-17T00:00:00Z,What we are seeing in the markets is a repricing but it is not in the world of disorderly markets right now.,Lane downplays the prospect of ECB intervention into French bond markets.,Philip Lane,ECB,NA,NA,NA,NA,NA,NA
2024-06-17T00:00:00Z,"July is always an option, but much more data will be available in September.",,Boris Vujcic,ECB,NA,NA,NA,NA,NA,NA
2024-06-14T00:00:00Z,Currently the market pricing seems to be reasonable but there’s no autopilot.,,Martins Kazaks,ECB,NA,NA,NA,NA,NA,NA
2024-06-13T00:00:00Z,"In order to achieve our goal, interest rates presumably still need to stay above average for some time.",,Madis Muller,ECB,NA,NA,NA,NA,NA,NA
2024-06-13T00:00:00Z,"We are on a bumpy road, but we all know that the last mile is the most complicated one.",Nagel reinforces the idea that the disinflationary process will very likely be slow.,Joachim Nagel,ECB,NA,NA,NA,NA,NA,NA
2024-06-13T00:00:00Z,"If the baseline scenario is realized and the data are favorable, then we can probably expect further rate cuts already this year, and then also next year.",,Bostjan Vasle,ECB,NA,NA,NA,NA,NA,NA
2024-06-12T00:00:00Z,"The level of uncertainty is huge [...] That's why, when you are in a dark room, you have to be very careful. You have to [...] move very slowly, to move with a lot of prudence.",De Guindos reiterates the ECB's core view that it needs to see more evidence of progress on inflation before cutting again.,Luis De Guindos,ECB,NA,NA,NA,NA,NA,NA
2024-06-12T00:00:00Z,We will see data at our next meeting and decide accordingly.,,Christodoulos Patsalides,ECB,NA,NA,NA,NA,NA,NA
2024-06-11T00:00:00Z,It’s too early to raise a victory flag.,,Gediminas Simkus,ECB,NA,NA,NA,NA,NA,NA
2024-06-11T00:00:00Z,"As regards our next rate cuts, I plead for a pragmatic gradualism, both on the timing, without haste nor procrastination.","Villeroy seems to suggest that a second consecutive cut is unlikely, but that the overall trajectory of rates is down.",Francois Villeroy de Galhau,ECB,NA,NA,NA,NA,NA,NA
2024-06-11T00:00:00Z,"It is important to see the forest for the trees. Considerable progress has been made in bringing inflation down to target, especially since September 2023.",,Olli Rehn,ECB,NA,NA,NA,NA,NA,NA
2024-06-11T00:00:00Z,"As regards our next rate cuts, I plead for a 'pragmatic gradualism', both on the timing, without haste nor procrastination.","Villeroy seems to suggest that a second consecutive cut is unlikely, but that the overall trajectory of rates is down.",Francois Villeroy de Galhau,ECB,NA,NA,NA,NA,NA,NA
2024-06-10T00:00:00Z,September will be a pivotal month [...] the right moment to reassess our stance.,Kazimir explicitly suggests the governing council will hold rates in July.,Peter Kazimir,ECB,NA,NA,NA,NA,NA,NA
2024-06-08T00:00:00Z,"If the original assumption of three rate cuts were to materialize, and the Federal Reserve didn’t respond, it would certainly have an impact on the exchange rate, and with it inflation.","Holzmann brings back the idea that ECB divergence from the Fed could prompt a second, FX-driven inflationary spiral.",Robert Holzmann,ECB,NA,NA,NA,NA,NA,NA
2024-06-07T00:00:00Z,There will be months when inflation may even accelerate slightly but we are convinced that next year it will converge with the target.,,Luis De Guindos,ECB,NA,NA,NA,NA,NA,NA
2024-06-07T00:00:00Z,We will adapt the precise rhythm of our next rate cuts without hurrying or procrastinating as the outlook for disinflation is confirmed.,,Francois Villeroy de Galhau,ECB,NA,NA,NA,NA,NA,NA
2024-06-07T00:00:00Z,The future inflation outlook remains uncertain. We cannot pre-commit to a particular rate path.,,Isabel Schnabel,ECB,NA,NA,NA,NA,NA,NA
2024-06-07T00:00:00Z,"The overall direction of wages still points to deceleration, which is essential.",Lane downplays the importance of a recent data release showing that euro area negotiated wages have grown more than expected in early 2024.,Philip Lane,ECB,NA,NA,NA,NA,NA,NA
2024-06-07T00:00:00Z,"[Policymakers don't know] how fast we’re going to carry on, or if at all because — this is the phrase we’ve been using — ‘the road is bumpy.’",,Gabriel Makhlouf,ECB,NA,NA,NA,NA,NA,NA
2024-06-07T00:00:00Z,The central bank needs to make its decisions rather cautiously and not to rush too much with cutting the interest rate.,,Madis Muller,ECB,NA,NA,NA,NA,NA,NA
2024-06-07T00:00:00Z,Victory is not yet in hand [...] further reductions in interest rates should be gradual.,,Martins Kazaks,ECB,NA,NA,NA,NA,NA,NA
2024-06-07T00:00:00Z,[The ECB is] not on autopilot.,,Joachim Nagel,ECB,NA,NA,NA,NA,NA,NA
2024-06-07T00:00:00Z,"[Policymakers don't know] how fast we're going to carry on, or if at all because — this is the phrase we've been using — ‘the road is bumpy.’",,Gabriel Makhlouf,ECB,NA,NA,NA,NA,NA,NA
2024-06-06T00:00:00Z,"[If forecasts are accurate] there will be more cuts [...] when, at what speed, what trajectory — lets wait and see.",,Gediminas Simkus,ECB,NA,NA,NA,NA,NA,NA
2024-06-06T00:00:00Z,So what we’re doing here [...] is removing a degree of restriction [...] How long will that take? [...] I cannot tell you now. At what speed will it happen? I cannot tell you now either.,"The ECB cut rates for the first time at its meeting on June 6, but Lagarde made clear that the path ahead for rates is uncertain.",Christine Lagarde,ECB,NA,NA,NA,NA,NA,NA
2024-06-06T00:00:00Z,Data-based decisions should be data-based decisions.,Holzmann was the only voting member of the ECB governing council to vote to hold rates at the June meeting. He challenges Lagarde's narrative that the decision to cut was based on underlying data.,Robert Holzmann,ECB,NA,NA,NA,NA,NA,NA
2024-06-06T00:00:00Z,"[If forecasts are accurate] there will be more cuts [...] when, at what speed, what trajectory — let's wait and see.",,Gediminas Simkus,ECB,NA,NA,NA,NA,NA,NA
2024-06-06T00:00:00Z,So what we're doing here [...] is removing a degree of restriction [...] How long will that take? [...] I cannot tell you now. At what speed will it happen? I cannot tell you now either.,"The ECB cut rates for the first time at its meeting on June 6, but Lagarde made clear that the path ahead for rates is uncertain.",Christine Lagarde,ECB,NA,NA,NA,NA,NA,NA
2024-05-31T00:00:00Z,"When defining the path of policy rate cuts, it should be borne in mind that prompt and gradual action contains macroeconomic volatility better than a tardy and hasty approach.","Panetta suggests that the ECB should cut rates gradually but steadily. This is a dovish comment, since it indicates that policymakers should consider cutting after June.",Fabio Panetta,ECB,NA,NA,NA,NA,NA,NA
2024-05-29T00:00:00Z,"As recession risks fade, barring a major surprise, the ‘insurance’ rate hike of September 2023 may now be reversed.",,Martins Kazaks,ECB,NA,NA,NA,NA,NA,NA
2024-05-28T00:00:00Z,Policy rates will slowly but gradually move to less restrictive levels [...] projection round meetings of the Governing Council will be the key meetings for our interest rate decisions.,"Knot indicates that the ECB will only consider cutting rates at forecast meetings, which would mean three cuts at most in 2024.",Klaas Knot,ECB,NA,NA,NA,NA,NA,NA
2024-05-27T00:00:00Z,"Inflation is converging to our 2% target in a sustained way, and the time is thus ripe in June to ease the monetary policy stance and start cutting rates.",,Olli Rehn,ECB,NA,NA,NA,NA,NA,NA
2024-05-26T00:00:00Z,"Based on these data, we now consider the three interest rate cuts in 2024 as the most likely scenario.",,Piero Cipollone,ECB,NA,NA,NA,NA,NA,NA
2024-05-24T00:00:00Z,"If there’s a rate cut in June, we have to wait, and I believe we have to wait till maybe September.",Nagel pushes back on the idea of two consecutive rate cuts.,Joachim Nagel,ECB,NA,NA,NA,NA,NA,NA
2024-05-22T00:00:00Z,We’re currently seeing a slight revival of the economy in the euro area [...] there’s reason for hope that we’ll succeed in returning to price stability without experiencing a recession.,,Isabel Schnabel,ECB,NA,NA,NA,NA,NA,NA
2024-05-22T00:00:00Z,We're currently seeing a slight revival of the economy in the euro area [...] there’s reason for hope that we'll succeed in returning to price stability without experiencing a recession.,,Isabel Schnabel,ECB,NA,NA,NA,NA,NA,NA
NA,,,Pablo Hernandez de Cos,ECB,NA,NA,NA,NA,NA,NA
NA,,,Pierre Wunsch,ECB,NA,NA,NA,NA,NA,NA
2026-02-06T00:00:00Z,"I think going into March, 50-50 is not a bad place to be.",Bailey indicates that the BoE wants to open up the option of a March rate reduction.,Andrew Bailey,BoE,NA,Dovish,Governor,Yes,75,Yes
2026-01-23T00:00:00Z,I will be watching household and business inflation expectations over the next few months to see if they come down in line with lower inflation outturns.,Greene suggests that she will not be voting for a rate reduction anytime soon.,Megan Greene,BoE,NA,Hawkish,External member,Yes,75,Yes
2026-01-14T00:00:00Z,"I think we are seeing signs of substantial trade diversion into the UK and also into the EU, our main trading partner, with the latter more clearly evident from some of the policy response to import surges in some sectors.",Taylor indicates he would support rate reductions sooner.,Alan Taylor,BoE,NA,Dovish,External member,Yes,25,Yes
2025-12-18T00:00:00Z,I continue to judge the risk of inflation stabilising at above-target levels owing to structural changes in price and wage-setting behaviour as greater than the risk of inflation undershooting the target owing to weak demand,NA,Huw Pill,BoE,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes/2025/december-2025,Hawkish,Chief economist,Yes,75,Yes
2025-12-18T00:00:00Z,"I continue to be more concerned by the upside risks to inflation, despite growth and inflation data since November having softened at the margin",NA,Clare Lombardelli,BoE,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes/2025/december-2025,Hawkish,Deputy Governor for Monetary Policy,Yes,75,Yes
2025-12-18T00:00:00Z,"Recent food price and CPI price inflation surprised on the downside as well. This should reduce the risk of elevated inflation expectations generating second-round effects, but I remain concerned the disinflation process has slowed and may stall further.",NA,Megan Greene,BoE,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes/2025/december-2025,Hawkish,External member,Yes,75,Yes
2025-12-18T00:00:00Z,The two key trends are steadily mounting downside risks and inflation firmly on track towards target,NA,Alan Taylor,BoE,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes/2025/december-2025,Dovish,External member,Yes,25,Yes
2025-12-18T00:00:00Z,The disinflation process is on track as nominal indicators continue to normalise,NA,Dave Ramsden,BoE,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes/2025/december-2025,Dovish,Deputy Governor for Markets and Banking,Yes,25,Yes
2025-12-18T00:00:00Z,"Unemployment has risen more rapidly than I expected, given how activity and real wages have evolved, and vacancies remain 10 per cent below pre-pandemic levels",NA,Swati Dhingra,BoE,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes/2025/december-2025,Dovish,External member,Yes,25,Yes
2025-12-18T00:00:00Z,Previous explanations for why inflation might remain stubbornly above target have become less likely,NA,Sarah Breeden,BoE,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes/2025/december-2025,Centrist,Deputy governor,Yes,40,Yes
2025-12-18T00:00:00Z,The key question for me now is the extent to which inflation settles at the 2% target in an enduring way.,Bailey notes the better than expected inflation data in the run up to the December meeting which should get inflation back to target faster,Andrew Bailey,BoE,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes/2025/december-2025,Centrist,Governor,Yes,40,Yes
2025-12-09T00:00:00Z,"I am also perhaps less convinced than others (on the Monetary Policy Committee) about how restrictive monetary policy is at the moment, as in how far ​we are from reaching the end of the cutting cycle.",Lombardelli suggests that she will vote for another hold in December.,Clare Lombardelli,BoE,NA,Hawkish,Deputy governor,Yes,75,Yes
